id	trial	item	anchor	answer	example
19_11_28_125652.txt_11	5	length	low	higher	Jan
19_11_28_125652.txt_11	6	distance	high	lower	BerlÌn
19_11_28_125652.txt_11	7	days	high	lower	Merkur
19_11_28_125652.txt_11	8	temperature	low	higher	Prosinec
19_11_28_125652.txt_11	9	age	high	lower	Schwanezenberg, Kalousek
19_11_28_125652.txt_11	10	weight	low	lower	Slon
19_11_29_130207.txt_11	1	weight	low	higher	slon
19_11_29_130207.txt_11	2	temperature	high	lower	leden
19_11_29_130207.txt_11	3	age	high	lower	Andrej Babiö
19_11_29_130207.txt_11	4	price	low	lower	audi
19_11_29_130207.txt_11	5	unemployment	high	lower	jihoËesk˝
19_11_29_130207.txt_11	6	length	low	higher	Maty·ö
19_11_29_130207.txt_11	7	population	high	lower	Slovensko
19_11_29_130207.txt_11	8	days	high	higher	Saturn
19_11_29_130207.txt_11	9	salary	high	lower	uËitel
19_11_29_130207.txt_11	10	distance	high	lower	Lisabon
19_11_29_145217.txt_11	1	age	low	higher	Feri
19_11_29_145217.txt_11	2	price	high	lower	Ford
19_11_29_145217.txt_11	3	population	high	lower	»esk· republika
19_11_29_145217.txt_11	4	distance	high	lower	VÌdeÚ
19_11_29_145217.txt_11	5	temperature	low	higher	leden
19_11_29_145217.txt_11	6	unemployment	low	higher	jihoËesk˝
19_11_29_145217.txt_11	7	days	low	higher	Neptun
19_11_29_145217.txt_11	8	weight	high	lower	ûirafa
19_11_29_145217.txt_11	9	length	low	higher	Alena
19_11_29_145217.txt_11	10	salary	low	higher	dÏlnÌk
19_11_29_160813.txt_11	1	price	low	higher	äkoda
19_11_29_160813.txt_11	2	salary	high	lower	DÏlnÌk
19_11_29_160813.txt_11	3	temperature	low	higher	ÿÌjen
19_11_29_160813.txt_11	4	age	low	higher	Dominik Feri
19_11_29_160813.txt_11	5	unemployment	low	higher	HlavnÌ mÏsto Praha
19_11_29_160813.txt_11	6	length	high	lower	Tom·ö
19_11_29_160813.txt_11	7	days	high	lower	Jupiter
19_11_29_160813.txt_11	8	distance	low	higher	VÌdeÚ
19_11_29_160813.txt_11	9	population	low	higher	Polsko
19_11_29_160813.txt_11	10	weight	low	higher	Slon
19_12_02_162147.txt_11	1	age	high	lower	Miroslav Kalousek
19_12_02_162147.txt_11	2	temperature	low	higher	leden
19_12_02_162147.txt_11	3	population	high	lower	»esk· republika
19_12_02_162147.txt_11	4	weight	high	lower	ËlovÏk
19_12_02_162147.txt_11	5	length	low	higher	Adam
19_12_02_162147.txt_11	6	salary	high	lower	¯idiË/ka tramvaje
19_12_02_162147.txt_11	7	price	high	lower	äkoda
19_12_02_162147.txt_11	8	days	low	higher	ZemÏ
19_12_02_162147.txt_11	9	distance	low	higher	VÌdeÚ
19_12_02_162147.txt_11	10	unemployment	high	lower	JihoËesk˝
19_12_03_112750.txt_11	1	price	high	lower	ökoda auto
19_12_03_112750.txt_11	2	age	high	lower	Adamcov·
19_12_03_112750.txt_11	3	unemployment	high	lower	˙steck˝ kraj
19_12_03_112750.txt_11	4	length	high	lower	Frantiöek
19_12_03_112750.txt_11	5	weight	high	lower	opice
19_12_03_112750.txt_11	6	salary	low	higher	uklÌzeË
19_12_03_112750.txt_11	7	distance	low	higher	Bratislava
19_12_03_112750.txt_11	8	temperature	high	lower	leden
19_12_03_112750.txt_11	9	population	low	higher	NÏmecko
19_12_03_112750.txt_11	10	days	high	lower	Neptun
19_12_03_131944.txt_11	1	unemployment	low	higher	Praha
19_12_03_131944.txt_11	2	length	low	higher	Michaela
19_12_03_131944.txt_11	3	age	low	higher	Okamura
19_12_03_131944.txt_11	4	days	low	lower	Saturn
19_12_03_131944.txt_11	5	salary	low	higher	prodavacka
19_12_03_131944.txt_11	6	population	low	higher	Belgie
19_12_03_131944.txt_11	7	distance	low	higher	Varsava
19_12_03_131944.txt_11	8	weight	high	lower	krava
19_12_03_131944.txt_11	9	price	high	lower	Skoda
19_12_03_131944.txt_11	10	temperature	low	higher	Duben
19_12_03_143748.txt_11	1	weight	high	lower	pes
19_12_03_143748.txt_11	2	salary	low	lower	˙¯ednÌk
19_12_03_143748.txt_11	3	length	high	lower	Jan
19_12_03_143748.txt_11	4	days	low	higher	Mars
19_12_03_143748.txt_11	5	population	high	lower	Francie
19_12_03_143748.txt_11	6	age	high	lower	Babiö
19_12_03_143748.txt_11	7	unemployment	high	lower	PlzeÚsk˝
19_12_03_143748.txt_11	8	distance	high	higher	Pa¯Ìû
19_12_03_143748.txt_11	9	temperature	high	lower	b¯ezen
19_12_03_143748.txt_11	10	price	low	higher	ökoda
19_12_04_132314.txt_11	1	days	high	lower	saturn
19_12_04_132314.txt_11	2	salary	high	lower	produkËnÌ
19_12_04_132314.txt_11	3	unemployment	low	higher	pardubick˝
19_12_04_132314.txt_11	4	population	high	higher	francie
19_12_04_132314.txt_11	5	temperature	low	higher	leden
19_12_04_132314.txt_11	6	distance	high	higher	Waröava
19_12_04_132314.txt_11	7	weight	high	lower	slon
19_12_04_132314.txt_11	8	age	high	lower	Dominik Feri
19_12_04_132314.txt_11	9	price	low	higher	Fiat
19_12_04_132314.txt_11	10	length	low	higher	Nov·k
19_12_04_162133.txt_11	1	unemployment	low	higher	St¯edoËesk˝
19_12_04_162133.txt_11	2	age	high	lower	Nezn·m nikoho
19_12_04_162133.txt_11	3	weight	high	lower	kr·lÌk
19_12_04_162133.txt_11	4	population	low	higher	Slovensko
19_12_04_162133.txt_11	5	length	low	higher	Ivan
19_12_04_162133.txt_11	6	price	high	lower	äkoda
19_12_04_162133.txt_11	7	salary	high	lower	Administr·tor
19_12_04_162133.txt_11	8	distance	high	lower	Bratislava
19_12_04_162133.txt_11	9	days	low	higher	ZemÏ
19_12_04_162133.txt_11	10	temperature	low	higher	Z·¯Ì
19_12_05_115143.txt_11	1	length	high	lower	Lenka
19_12_05_115143.txt_11	2	salary	high	lower	lektor
19_12_05_115143.txt_11	3	population	low	higher	Lucembursko
19_12_05_115143.txt_11	4	weight	low	lower	hutie
19_12_05_115143.txt_11	5	price	low	higher	Toyota
19_12_05_115143.txt_11	6	age	high	lower	Dominik Feri
19_12_05_115143.txt_11	7	days	high	higher	Jupiter
19_12_05_115143.txt_11	8	distance	high	higher	Moskva
19_12_05_115143.txt_11	9	temperature	high	lower	Ëerven
19_12_05_115143.txt_11	10	unemployment	high	lower	⁄steck˝ kraj
19_12_05_132138.txt_11	1	weight	low	higher	ûirafa
19_12_05_132138.txt_11	2	distance	high	lower	VÌdeÚ
19_12_05_132138.txt_11	3	age	low	higher	Ivan Bartoö
19_12_05_132138.txt_11	4	days	high	higher	Saturn
19_12_05_132138.txt_11	5	salary	high	lower	uËitel
19_12_05_132138.txt_11	6	price	low	higher	ökoda
19_12_05_132138.txt_11	7	population	high	lower	Ëesk· republika
19_12_05_132138.txt_11	8	length	low	higher	Lenka
19_12_05_132138.txt_11	9	temperature	low	higher	Ëervenec
19_12_05_132138.txt_11	10	unemployment	high	lower	PlzeÚsk˝
19_12_09_162951.txt_11	1	salary	high	lower	zednÌk
19_12_09_162951.txt_11	2	days	low	higher	neptun
19_12_09_162951.txt_11	3	unemployment	low	higher	HlavnÌ mÏsto Praha
19_12_09_162951.txt_11	4	length	low	higher	Jan
19_12_09_162951.txt_11	5	distance	low	higher	Pa¯Ìû
19_12_09_162951.txt_11	6	weight	low	higher	ËlovÏk
19_12_09_162951.txt_11	7	price	high	lower	ökoda
19_12_09_162951.txt_11	8	age	high	lower	Dominik Feri
19_12_09_162951.txt_11	9	population	low	higher	Francie
19_12_09_162951.txt_11	10	temperature	high	lower	˙nor
19_12_10_112158.txt_11	1	population	high	lower	NÏmecko
19_12_10_112158.txt_11	2	unemployment	low	higher	St¯edoËesk˝ kraj
19_12_10_112158.txt_11	3	weight	high	lower	delfÌn
19_12_10_112158.txt_11	4	days	low	higher	Merkur
19_12_10_112158.txt_11	5	length	low	higher	Tom·ö
19_12_10_112158.txt_11	6	temperature	low	higher	prosinec
19_12_10_112158.txt_11	7	salary	low	higher	inûen˝r
19_12_10_112158.txt_11	8	age	high	lower	Ond¯ej Kova¯Ìk
19_12_10_112158.txt_11	9	price	low	higher	äkoda
19_12_10_112158.txt_11	10	distance	high	higher	Pa¯Ìû
19_12_10_161359.txt_11	1	temperature	high	lower	leden
19_12_10_161359.txt_11	2	distance	low	higher	Lond˝n
19_12_10_161359.txt_11	3	length	high	lower	Jan
19_12_10_161359.txt_11	4	age	low	higher	Dientsbier
19_12_10_161359.txt_11	5	weight	low	lower	PÌskomil
19_12_10_161359.txt_11	6	population	low	higher	Rakousko
19_12_10_161359.txt_11	7	days	low	higher	Merkur
19_12_10_161359.txt_11	8	unemployment	high	lower	PlzeÚsk˝
19_12_10_161359.txt_11	9	price	low	higher	Renault
19_12_10_161359.txt_11	10	salary	high	lower	Herec
19_12_12_111501.txt_11	1	weight	high	lower	delfÌn
19_12_12_111501.txt_11	2	price	high	lower	äkoda
19_12_12_111501.txt_11	3	distance	low	higher	Pa¯Ìû
19_12_12_111501.txt_11	4	population	low	lower	Francie
19_12_12_111501.txt_11	5	temperature	low	higher	leden
19_12_12_111501.txt_11	6	age	high	lower	LukÌno Bartoö
19_12_12_111501.txt_11	7	salary	low	higher	pokladnÌ
19_12_12_111501.txt_11	8	unemployment	high	lower	St¯edoËesk˝
19_12_12_111501.txt_11	9	length	low	higher	Gracie
19_12_12_111501.txt_11	10	days	high	lower	Saturn
19_12_12_132811.txt_11	1	distance	high	lower	Bratislava
19_12_12_132811.txt_11	2	salary	high	lower	zednÌk
19_12_12_132811.txt_11	3	temperature	low	higher	Ëerven
19_12_12_132811.txt_11	4	age	high	lower	Zaor·lek
19_12_12_132811.txt_11	5	days	high	lower	Jupiter
19_12_12_132811.txt_11	6	weight	low	higher	medvÏd
19_12_12_132811.txt_11	7	population	high	lower	äpanÏlsko
19_12_12_132811.txt_11	8	unemployment	low	higher	Moravskoslezsk˝
19_12_12_132811.txt_11	9	price	low	higher	Mercedes
19_12_12_132811.txt_11	10	length	high	lower	Jan
19_12_13_101940.txt_11	1	salary	high	lower	uklÌzeËka
19_12_13_101940.txt_11	2	population	high	lower	francie
19_12_13_101940.txt_11	3	weight	high	lower	antilopa
19_12_13_101940.txt_11	4	price	low	higher	audi
19_12_13_101940.txt_11	5	length	high	lower	V·clav
19_12_13_101940.txt_11	6	distance	low	higher	Bratislava
19_12_13_101940.txt_11	7	days	low	higher	Mars
19_12_13_101940.txt_11	8	temperature	low	higher	srpen
19_12_13_101940.txt_11	9	age	high	lower	Bartoö
19_12_13_101940.txt_11	10	unemployment	low	higher	kr·lovehradeck˝
19_12_13_113730.txt_11	1	days	high	lower	ZemÏ
19_12_13_113730.txt_11	2	unemployment	low	lower	St¯edoËesk˝
19_12_13_113730.txt_11	3	temperature	high	lower	duben
19_12_13_113730.txt_11	4	distance	low	higher	Stockholm
19_12_13_113730.txt_11	5	price	low	higher	äkoda
19_12_13_113730.txt_11	6	population	low	higher	Francie
19_12_13_113730.txt_11	7	weight	low	higher	lev
19_12_13_113730.txt_11	8	age	high	lower	Andrej Babiö
19_12_13_113730.txt_11	9	salary	high	lower	uËitel
19_12_13_113730.txt_11	10	length	low	higher	Monika
19_12_13_160416.txt_11	1	price	high	lower	volvo
19_12_13_160416.txt_11	2	age	low	higher	babiö
19_12_13_160416.txt_11	3	days	low	higher	mars
19_12_13_160416.txt_11	4	unemployment	low	higher	˙steck˝
19_12_13_160416.txt_11	5	length	high	lower	Karel
19_12_13_160416.txt_11	6	salary	low	higher	recepËnÌ
19_12_13_160416.txt_11	7	temperature	high	lower	duben
19_12_13_160416.txt_11	8	weight	low	higher	ûirafa
19_12_13_160416.txt_11	9	population	low	higher	NÏmecko
19_12_13_160416.txt_11	10	distance	low	higher	BerlÌn
19_12_19_115816.txt_11	1	days	low	higher	Neptun
19_12_19_115816.txt_11	2	age	high	lower	Dominik Feri
19_12_19_115816.txt_11	3	population	low	higher	NÏmecko
19_12_19_115816.txt_11	4	unemployment	high	lower	Olomouck˝ kraj
19_12_19_115816.txt_11	5	distance	high	lower	BerlÌn
19_12_19_115816.txt_11	6	length	low	higher	Anna
19_12_19_115816.txt_11	7	salary	high	lower	uËitel
19_12_19_115816.txt_11	8	price	low	higher	BMW
19_12_19_115816.txt_11	9	weight	high	lower	éirafa
19_12_19_115816.txt_11	10	temperature	high	lower	B¯ezen
19_12_19_132817.txt_11	1	age	high	higher	Kalousek
19_12_19_132817.txt_11	2	unemployment	high	lower	PlzeÚsk˝
19_12_19_132817.txt_11	3	weight	high	lower	hroch
19_12_19_132817.txt_11	4	salary	low	higher	prodavaË
19_12_19_132817.txt_11	5	population	high	higher	Belgie
19_12_19_132817.txt_11	6	distance	low	lower	Z·h¯eb
19_12_19_132817.txt_11	7	price	high	lower	Renault
19_12_19_132817.txt_11	8	temperature	low	higher	Leden
19_12_19_132817.txt_11	9	days	high	lower	Jupiter
19_12_19_132817.txt_11	10	length	low	higher	KarolÌna
19_12_20_102007.txt_11	1	population	low	higher	NÏmecko
19_12_20_102007.txt_11	2	salary	low	higher	uËitel
19_12_20_102007.txt_11	3	weight	high	lower	tygr
19_12_20_102007.txt_11	4	unemployment	high	lower	St¯edoËesk˝
19_12_20_102007.txt_11	5	temperature	low	higher	˙nor
19_12_20_102007.txt_11	6	price	high	lower	Tesla
19_12_20_102007.txt_11	7	age	high	lower	Rakuöan
19_12_20_102007.txt_11	8	days	low	higher	Jupiter
19_12_20_102007.txt_11	9	length	high	lower	Jan
19_12_20_102007.txt_11	10	distance	low	higher	Pa¯Ìû
19_12_20_114933.txt_11	1	weight	low	higher	lednÌ medvÏd
19_12_20_114933.txt_11	2	days	low	higher	saturn
19_12_20_114933.txt_11	3	price	high	lower	ökoda
19_12_20_114933.txt_11	4	temperature	high	lower	duben
19_12_20_114933.txt_11	5	salary	low	higher	uËitel
19_12_20_114933.txt_11	6	unemployment	high	lower	˙steck˝
19_12_20_114933.txt_11	7	distance	high	lower	¯Ìm
19_12_20_114933.txt_11	8	length	low	higher	jan
19_12_20_114933.txt_11	9	age	low	higher	babiö
19_12_20_114933.txt_11	10	population	high	lower	polsko
19_11_21_132812.txt_12	1	distance	high	lower	Berlin
19_11_21_132812.txt_12	2	unemployment	low	higher	Jihocesky
19_11_21_132812.txt_12	3	population	high	lower	Italie
19_11_21_132812.txt_12	4	days	low	higher	Mars
19_11_21_132812.txt_12	5	temperature	high	lower	Kveten
19_11_21_132812.txt_12	6	age	high	lower	Bartos
19_11_21_132812.txt_12	7	length	high	lower	Vojtech
19_11_21_132812.txt_12	8	salary	high	lower	Ucitel
19_11_21_132812.txt_12	9	price	low	higher	Skoda
19_11_21_132812.txt_12	10	weight	high	lower	Mys
19_11_22_133212.txt_12	1	age	low	higher	45 let
19_11_22_133212.txt_12	2	unemployment	low	higher	Praha
19_11_22_133212.txt_12	3	salary	low	higher	Lekar
19_11_22_133212.txt_12	4	days	low	higher	Saturn
19_11_22_133212.txt_12	5	price	low	higher	äkoda
19_11_22_133212.txt_12	6	length	low	higher	Jan
19_11_22_133212.txt_12	7	distance	high	lower	BerlÌn
19_11_22_133212.txt_12	8	weight	high	lower	Slon
19_11_22_133212.txt_12	9	population	low	higher	Francie
19_11_22_133212.txt_12	10	temperature	high	lower	Listopad
19_11_22_143815.txt_12	1	population	low	higher	NÏmecko
19_11_22_143815.txt_12	2	unemployment	high	lower	ZlÌnsk˝
19_11_22_143815.txt_12	3	weight	high	higher	éirafa
19_11_22_143815.txt_12	4	days	high	lower	Mars
19_11_22_143815.txt_12	5	temperature	high	lower	Ëerven
19_11_22_143815.txt_12	6	age	high	lower	Okamura
19_11_22_143815.txt_12	7	price	low	higher	äkoda
19_11_22_143815.txt_12	8	distance	high	lower	Madrid
19_11_22_143815.txt_12	9	length	high	lower	Karel
19_11_22_143815.txt_12	10	salary	high	lower	popel·¯
19_11_22_160130.txt_12	1	unemployment	low	higher	St¯edoËesk˝
19_11_22_160130.txt_12	2	days	high	lower	Venuöe
19_11_22_160130.txt_12	3	age	low	higher	Fisher
19_11_22_160130.txt_12	4	temperature	low	higher	srpen
19_11_22_160130.txt_12	5	length	low	higher	Jan
19_11_22_160130.txt_12	6	weight	high	lower	orangutan
19_11_22_160130.txt_12	7	salary	low	higher	pokladnÌ
19_11_22_160130.txt_12	8	population	high	lower	Bulharsko
19_11_22_160130.txt_12	9	price	low	higher	äkoda
19_11_22_160130.txt_12	10	distance	low	higher	Sofie
19_11_26_131806.txt_12	1	weight	low	higher	Savec bil˝
19_11_26_131806.txt_12	2	temperature	high	lower	duben
19_11_26_131806.txt_12	3	days	low	higher	ZemÏ
19_11_26_131806.txt_12	4	distance	high	lower	VideÚ
19_11_26_131806.txt_12	5	length	high	lower	Tom·ö
19_11_26_131806.txt_12	6	unemployment	high	lower	Praha
19_11_26_131806.txt_12	7	salary	low	higher	ProdavaË
19_11_26_131806.txt_12	8	population	high	lower	Polsko
19_11_26_131806.txt_12	9	age	high	lower	nevÌm
19_11_26_131806.txt_12	10	price	high	lower	ökoda
19_11_26_143205.txt_12	1	weight	high	lower	opice
19_11_26_143205.txt_12	2	age	high	lower	Andrej Babiö
19_11_26_143205.txt_12	3	price	low	higher	äkoda
19_11_26_143205.txt_12	4	population	high	lower	NÏmecko
19_11_26_143205.txt_12	5	salary	low	lower	UËitel
19_11_26_143205.txt_12	6	unemployment	low	lower	Moravskoslezsk˝
19_11_26_143205.txt_12	7	temperature	low	higher	Leden
19_11_26_143205.txt_12	8	length	low	higher	Aneta
19_11_26_143205.txt_12	9	distance	high	lower	VÌdeÚ
19_11_26_143205.txt_12	10	days	high	higher	Uran
19_11_26_163137.txt_12	1	salary	high	lower	uËitel
19_11_26_163137.txt_12	2	temperature	low	higher	Ëerven
19_11_26_163137.txt_12	3	population	low	higher	»esk· Republika
19_11_26_163137.txt_12	4	price	low	lower	äkoda
19_11_26_163137.txt_12	5	age	high	lower	NevÌm
19_11_26_163137.txt_12	6	weight	low	higher	Slon
19_11_26_163137.txt_12	7	days	low	higher	Venuöe
19_11_26_163137.txt_12	8	unemployment	high	lower	Karlovarsk˝ kraj
19_11_26_163137.txt_12	9	distance	low	higher	Bratislava
19_11_26_163137.txt_12	10	length	low	higher	Miroslava
19_11_27_132256.txt_12	1	temperature	high	lower	Ëervenec
19_11_27_132256.txt_12	2	price	low	higher	audi
19_11_27_132256.txt_12	3	length	high	lower	Marcela
19_11_27_132256.txt_12	4	population	high	lower	It·lie
19_11_27_132256.txt_12	5	weight	low	higher	delfÌn
19_11_27_132256.txt_12	6	distance	low	higher	Budapeöù
19_11_27_132256.txt_12	7	unemployment	high	lower	PlzeÚsk˝
19_11_27_132256.txt_12	8	age	high	lower	Dominik Feri
19_11_27_132256.txt_12	9	salary	low	higher	diplomat
19_11_27_132256.txt_12	10	days	high	higher	Saturn
19_11_27_145829.txt_12	1	distance	low	higher	VÌdeÚ.
19_11_27_145829.txt_12	2	temperature	low	higher	prosinec
19_11_27_145829.txt_12	3	weight	high	lower	delfÌn
19_11_27_145829.txt_12	4	population	high	higher	Slovensko
19_11_27_145829.txt_12	5	age	high	lower	Ham·Ëek
19_11_27_145829.txt_12	6	length	high	lower	Anna
19_11_27_145829.txt_12	7	days	high	higher	Venuöe
19_11_27_145829.txt_12	8	unemployment	high	higher	St¯edoËesk˝
19_11_27_145829.txt_12	9	price	low	higher	Peugeot
19_11_27_145829.txt_12	10	salary	high	lower	doktor
19_11_27_162533.txt_12	1	age	low	higher	Bartoö
19_11_27_162533.txt_12	2	length	low	higher	Tom·ö
19_11_27_162533.txt_12	3	distance	high	higher	ÿÌm
19_11_27_162533.txt_12	4	unemployment	high	higher	⁄steck˝ kraj
19_11_27_162533.txt_12	5	population	high	lower	Francie
19_11_27_162533.txt_12	6	weight	high	lower	Makak
19_11_27_162533.txt_12	7	salary	high	lower	ProdavaË
19_11_27_162533.txt_12	8	price	high	lower	äKODA
19_11_27_162533.txt_12	9	temperature	low	higher	Ëerven
19_11_27_162533.txt_12	10	days	low	higher	Saturn
19_11_28_125649.txt_12	1	unemployment	low	higher	St¯edoËesk˝
19_11_28_125649.txt_12	2	distance	low	higher	BerlÌn
19_11_28_125649.txt_12	3	age	low	higher	Benda
19_11_28_125649.txt_12	4	days	high	higher	Mars
19_11_28_125649.txt_12	5	length	low	higher	Karel
19_11_28_125649.txt_12	6	temperature	low	higher	leden
19_11_28_125649.txt_12	7	price	high	higher	Opel
19_11_28_125649.txt_12	8	salary	low	higher	kade¯nÌk
19_11_28_125649.txt_12	9	population	low	higher	Francie
19_11_28_125649.txt_12	10	weight	high	lower	ptakopysk
19_11_29_130158.txt_12	1	weight	high	lower	slon
19_11_29_130158.txt_12	2	distance	high	higher	BerlÌn
19_11_29_130158.txt_12	3	unemployment	low	higher	⁄steck˝
19_11_29_130158.txt_12	4	population	low	higher	Slovensko
19_11_29_130158.txt_12	5	salary	high	lower	UËitel
19_11_29_130158.txt_12	6	price	high	lower	äkoda
19_11_29_130158.txt_12	7	age	low	higher	NevÌm
19_11_29_130158.txt_12	8	temperature	low	higher	B¯ezen
19_11_29_130158.txt_12	9	length	high	lower	Luk·ö
19_11_29_130158.txt_12	10	days	low	higher	ZemÏ
19_11_29_145216.txt_12	1	price	low	higher	ökoda
19_11_29_145216.txt_12	2	distance	high	higher	pa¯Ìû
19_11_29_145216.txt_12	3	days	low	higher	jupiter
19_11_29_145216.txt_12	4	age	high	lower	Dominik Feri
19_11_29_145216.txt_12	5	salary	low	higher	prodavaËka
19_11_29_145216.txt_12	6	weight	high	lower	opice
19_11_29_145216.txt_12	7	temperature	low	higher	Ëerven
19_11_29_145216.txt_12	8	population	low	higher	»esk· republika
19_11_29_145216.txt_12	9	unemployment	low	higher	St¯edoËesk˝
19_11_29_145216.txt_12	10	length	low	higher	Kate¯ina
19_12_02_162205.txt_12	1	price	high	lower	äkoda
19_12_02_162205.txt_12	2	population	high	lower	»esk· republika
19_12_02_162205.txt_12	3	temperature	high	lower	prosinec
19_12_02_162205.txt_12	4	salary	high	lower	copywriter
19_12_02_162205.txt_12	5	age	high	lower	Babiö
